id,published,name,gh_owner,gh_repo,purl,severity,categories,introduced_version,patched_version,dependents
RUSTSEC-2021-0068,2021-05-19T12:00:00Z,iced-x86,icedland,iced,pkg:cargo/iced-x86,[],[],0.0.0-0,1.10.4-0,"{'scanflow': {'downloads': 356, 'github_url': 'https://github.com/h33p', 'version': '0.1.1'}, 'faithe': {'downloads': 362, 'github_url': 'https://github.com/sy1ntexx', 'version': '0.8.0'}, 'mijit': {'downloads': 61, 'github_url': 'https://github.com/apt1002', 'version': '0.2.4'}, 'dll-syringe': {'downloads': 1259, 'github_url': 'https://github.com/OpenByteDev', 'version': '0.15.2'}, 'steg86': {'downloads': 242, 'github_url': 'https://github.com/woodruffw', 'version': '0.2.1'}, 'ropr': {'downloads': 432, 'github_url': 'https://github.com/Ben-Lichtman', 'version': '0.2.25'}, 'ilhook': {'downloads': 118, 'github_url': 'https://github.com/regomne', 'version': '2.1.0'}, 'libscemu': {'downloads': 47, 'github_url': 'https://github.com/sha0coder', 'version': '0.13.7'}, 'xgadget': {'downloads': 46, 'github_url': 'https://github.com/tnballo', 'version': '0.11.1'}, 'macroassembler': {'downloads': 30, 'github_url': 'https://github.com/playXE', 'version': '1.0.5'}}"
RUSTSEC-2020-0023,2020-02-11T12:00:00Z,rulinalg,AtheMathmo,rulinalg,pkg:cargo/rulinalg,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.4.0,,"{'rusty-machine': {'downloads': 53454, 'github_url': ''}, 'linearkalman': {'downloads': 3656, 'github_url': ''}, 'electro': {'downloads': 800, 'github_url': ''}, 'rustneat': {'downloads': 1234, 'github_url': ''}, 'crate-race': {'downloads': 455, 'github_url': ''}, 'cipher-crypt': {'downloads': 1161, 'github_url': 'https://github.com/arosspope', 'version': '0.18.0'}, 'vega_lite_3': {'downloads': 521, 'github_url': 'https://github.com/ThomAub', 'version': '0.3.1'}, 'imgproc-rs': {'downloads': 290, 'github_url': 'https://github.com/tiffany1618', 'version': '0.3.0'}, 'vega_lite_5': {'downloads': 804, 'github_url': 'https://github.com/davidB', 'version': '0.7.0'}, 'vega_lite_4': {'downloads': 182, 'github_url': 'https://github.com/davidB', 'version': '0.7.0'}}"
RUSTSEC-2017-0007,2017-04-17T12:00:00Z,lz4-compress,,,pkg:cargo/lz4-compress,[],[],0.0.0-0,,"{'twist-lz4': {'downloads': 805, 'github_url': ''}, 'net-sync': {'downloads': 307, 'github_url': 'https://github.com/TimonPost', 'version': '0.0.1'}, 'cdrs-async': {'downloads': 363, 'github_url': 'https://github.com/AlexPikalov', 'version': '0.1.0-alpha.0'}, 'cdrs': {'downloads': 27786, 'github_url': 'https://github.com/AlexPikalov', 'version': '2.3.3'}, 'rustpython-bytecode': {'downloads': 2121, 'github_url': 'https://github.com/coolreader18', 'version': '0.1.2'}, 'cdrs_temp': {'downloads': 273, 'github_url': 'https://github.com/Jasperav', 'version': '0.1.0'}, 'root-io': {'downloads': 798, 'github_url': 'https://github.com/cbourjau', 'version': '0.3.0'}, 'lz4_flex': {'downloads': 990336, 'github_url': 'https://github.com/PSeitz', 'version': '0.11.1'}, 'hpk': {'downloads': 44, 'github_url': 'https://github.com/nickelc', 'version': '0.3.12'}}"
RUSTSEC-2020-0166,2020-09-04T12:00:00Z,personnummer,personnummer,rust,pkg:cargo/personnummer,[],[],0.0.0-0,3.0.1,"{'organisationsnummer': {'downloads': 67, 'github_url': 'https://github.com/frozzare', 'version': '1.0.0'}}"
RUSTSEC-2022-0085,2022-09-29T12:00:00Z,matrix-sdk-crypto,matrix-org,matrix-rust-sdk,matrix-org,matrix-rust-sdk,pkg:cargo/matrix-sdk-crypto,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",[],0.0.0-0,0.6.0,"{'matrix-sdk-sql': {'downloads': 253, 'github_url': 'https://github.com/DarkKirb', 'version': '0.1.0-beta.2'}, 'matrix-sdk-indexeddb': {'downloads': 16148, 'github_url': 'https://github.com/gnunicorn', 'version': '0.2.0'}, 'matrix-sdk-sled': {'downloads': 16358, 'github_url': 'https://github.com/gnunicorn', 'version': '0.2.0'}, 'matrix-sdk-base': {'downloads': 16252, 'github_url': 'https://github.com/jplatte', 'version': '0.6.1'}}"
RUSTSEC-2019-0009,2019-06-06T12:00:00Z,smallvec,servo,rust-smallvec,pkg:cargo/smallvec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.6.5,0.6.10,"{'tinyvec': {'downloads': 63172558, 'github_url': 'https://github.com/Lokathor', 'version': '1.6.0'}, 'bs58': {'downloads': 1762823, 'github_url': 'https://github.com/Nemo157', 'version': '0.5.0'}, 'addr2line': {'downloads': 8252908, 'github_url': 'https://github.com/philipc', 'version': '0.21.0'}, 'actix-http': {'downloads': 1124990, 'github_url': 'https://github.com/robjtede', 'version': '3.4.0'}, 'actix-web': {'downloads': 1116423, 'github_url': 'https://github.com/robjtede', 'version': '4.4.0'}, 'parking_lot_core': {'downloads': 4556259, 'github_url': 'https://github.com/Amanieu', 'version': '0.9.9'}, 'trust-dns-proto': {'downloads': 169359, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'trust-dns-resolver': {'downloads': 149428, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'tracing-opentelemetry': {'downloads': 71480, 'github_url': 'https://github.com/jtescher', 'version': '0.22.0'}, 'tracing-subscriber': {'downloads': 849587, 'github_url': 'https://github.com/hawkw', 'version': '0.3.18'}}"
RUSTSEC-2020-0074,2020-11-28T12:00:00Z,pyo3,PyO3,pyo3,pkg:cargo/pyo3,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]",[],0.12.0,0.12.4,"{'numpy': {'downloads': 42693, 'github_url': 'https://github.com/adamreichold', 'version': '0.20.0'}, 'pythonize': {'downloads': 16155, 'github_url': 'https://github.com/davidhewitt', 'version': '0.20.0'}, 'pyo3-log': {'downloads': 23080, 'github_url': 'https://github.com/vorner', 'version': '0.9.0'}, 'prometheus-client': {'downloads': 46967, 'github_url': 'https://github.com/mxinden', 'version': '0.22.0'}, 'accesskit': {'downloads': 50525, 'github_url': 'https://github.com/mwcampbell', 'version': '0.12.1'}, 'pyo3-asyncio': {'downloads': 7368, 'github_url': 'https://github.com/awestlake87', 'version': '0.20.0'}, 'arrow': {'downloads': 22895, 'github_url': 'https://github.com/tustvold', 'version': '49.0.0'}, 'datafusion-common': {'downloads': 10264, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'eyre': {'downloads': 192493, 'github_url': 'https://github.com/yaahc', 'version': '0.6.9'}, 'polars-lazy': {'downloads': 6388, 'github_url': 'https://github.com/ritchie46', 'version': '0.35.4'}}"
RUSTSEC-2023-0021,2023-03-19T12:00:00Z,stb_image,servo,rust-stb-image,pkg:cargo/stb_image,[],['memory-corruption'],0.0.0-0,0.2.5,"{'newport_graphics': {'downloads': 1439, 'github_url': 'https://github.com/colbyhall', 'version': '0.2.0'}, 'lingon': {'downloads': 776, 'github_url': 'https://github.com/sornas', 'version': '0.1.0'}, 'easy-opengl': {'downloads': 124, 'github_url': 'https://github.com/Stolkerve', 'version': '0.1.3'}, 'thallium': {'downloads': 85, 'github_url': 'https://github.com/HomelikeBrick42', 'version': '0.1.9'}, 'ispc-downsampler': {'downloads': 459, 'github_url': 'https://github.com/Traverse-Research-CI-runner', 'version': '0.1.1'}, 'cafe_core': {'downloads': 52, 'github_url': 'https://github.com/canoi12', 'version': '0.1.2'}, 'kalast': {'downloads': 31, 'github_url': 'https://github.com/GregoireHENRY', 'version': '0.3.7'}}"
RUSTSEC-2020-0131,2020-11-14T12:00:00Z,rcu_cell,Xudong-Huang,rcu_cell,pkg:cargo/rcu_cell,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,"{'ate': {'downloads': 548, 'github_url': 'https://github.com/john-sharratt', 'version': '1.3.0'}}"
RUSTSEC-2022-0093,2022-06-11T12:00:00Z,ed25519-dalek,MystenLabs,ed25519-unsafe-lib,pkg:cargo/ed25519-dalek,[],['crypto-failure'],0.0.0-0,2.0.0,"{'signatory': {'downloads': 139073, 'github_url': 'https://github.com/tony-iqlusion', 'version': '0.27.1'}, 'ed25519-dalek-bip32': {'downloads': 8322, 'github_url': 'https://github.com/jpopesculian', 'version': '0.3.0'}, 'openidconnect': {'downloads': 50642, 'github_url': 'https://github.com/ramosbugs', 'version': '3.4.0'}, 'ed25519': {'downloads': 460536, 'github_url': 'https://github.com/tarcieri', 'version': '2.2.3'}, 'libp2p-identity': {'downloads': 45911, 'github_url': 'https://github.com/thomaseizinger', 'version': '0.2.8'}, 'nkeys': {'downloads': 1480, 'github_url': 'https://github.com/wasmcloud-automation', 'version': '0.4.0'}, 'lettre': {'downloads': 5848, 'github_url': 'https://github.com/paolobarbolini', 'version': '0.11.2'}, 'enr': {'downloads': 98, 'github_url': 'https://github.com/AgeManning', 'version': '0.10.0'}, 'solana-sdk': {'downloads': 435, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-runtime': {'downloads': 101, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}}"
RUSTSEC-2021-0029,2021-02-17T12:00:00Z,truetype,bodoni,truetype,pkg:cargo/truetype,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",['memory-exposure'],0.0.0-0,0.30.1,"{'opentype': {'downloads': 243, 'github_url': 'https://github.com/IvanUkhov', 'version': '0.29.8'}}"
RUSTSEC-2023-0037,2023-05-16T12:00:00Z,xsalsa20poly1305,RustCrypto,AEADs,pkg:cargo/xsalsa20poly1305,[],[],0.0.0-0,,"{'shamirsecretsharing': {'downloads': 8079, 'github_url': 'https://github.com/dsprenkels', 'version': '0.1.5'}, 'ssb-crypto': {'downloads': 3759, 'github_url': 'https://github.com/mycognosist', 'version': '0.2.3'}, 'bramble-common': {'downloads': 2125, 'github_url': 'https://github.com/rmartinho', 'version': '0.1.0'}, 'bramble-crypto': {'downloads': 1480, 'github_url': 'https://github.com/rmartinho', 'version': '0.1.0'}, 'secretbox': {'downloads': 651, 'github_url': 'https://github.com/DarkKirb', 'version': '0.1.3'}, 'dark-crystal-secret-sharing-rust': {'downloads': 749, 'github_url': 'https://github.com/ameba23', 'version': '0.2.2'}, 'saltyrtc-client': {'downloads': 241, 'github_url': 'https://github.com/dbrgn', 'version': '0.9.0'}, 'banana-recovery': {'downloads': 90, 'github_url': 'https://github.com/Slesarew', 'version': '0.1.0'}, 'magic-wormhole': {'downloads': 4314, 'github_url': 'https://github.com/piegamesde', 'version': '0.6.0'}}"
RUSTSEC-2020-0062,2020-01-24T12:00:00Z,futures-util,rust-lang,futures-rs,pkg:cargo/futures-util,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]","['memory-corruption', 'thread-safety']",0.3.0,0.3.2,"{'async-stream-impl': {'downloads': 11034380, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.5'}, 'async-stream': {'downloads': 11099195, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.5'}, 'tokio-rustls': {'downloads': 9605903, 'github_url': 'https://github.com/djc', 'version': '0.24.1'}, 'reqwest': {'downloads': 3449481, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'tokio-util': {'downloads': 2767730, 'github_url': 'https://github.com/Darksonn', 'version': '0.7.10'}, 'futures-executor': {'downloads': 2840534, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'futures': {'downloads': 2729791, 'github_url': 'https://github.com/taiki-e', 'version': '0.3.29'}, 'hyper-rustls': {'downloads': 1305077, 'github_url': 'https://github.com/djc', 'version': '0.24.2'}, 'h2': {'downloads': 36966, 'github_url': 'https://github.com/seanmonstar', 'version': '0.4.0'}, 'hyper': {'downloads': 41533, 'github_url': 'https://github.com/seanmonstar', 'version': '1.0.1'}}"
RUSTSEC-2020-0127,2020-12-18T12:00:00Z,v9,purpleposeidon,v9,purpleposeidon,v9,pkg:cargo/v9,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,0.1.43,{}
RUSTSEC-2021-0091,2021-01-07T12:00:00Z,gfx-auxil,gfx-rs,gfx,pkg:cargo/gfx-auxil,[],['memory-exposure'],0.0.0-0,,"{'gfx-backend-gl': {'downloads': 120662, 'github_url': 'https://github.com/kvark', 'version': '0.9.0'}, 'gfx-backend-dx11': {'downloads': 80363, 'github_url': 'https://github.com/kvark', 'version': '0.9.0'}, 'gfx-backend-metal': {'downloads': 76987, 'github_url': 'https://github.com/kvark', 'version': '0.9.1'}, 'gfx-backend-dx12': {'downloads': 73773, 'github_url': 'https://github.com/kvark', 'version': '0.9.1'}}"
RUSTSEC-2018-0003,2018-07-19T12:00:00Z,smallvec,servo,rust-smallvec,pkg:cargo/smallvec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.6.0-0,0.6.3,"{'tinyvec': {'downloads': 63172558, 'github_url': 'https://github.com/Lokathor', 'version': '1.6.0'}, 'bs58': {'downloads': 1762823, 'github_url': 'https://github.com/Nemo157', 'version': '0.5.0'}, 'addr2line': {'downloads': 8252908, 'github_url': 'https://github.com/philipc', 'version': '0.21.0'}, 'actix-http': {'downloads': 1124990, 'github_url': 'https://github.com/robjtede', 'version': '3.4.0'}, 'actix-web': {'downloads': 1116423, 'github_url': 'https://github.com/robjtede', 'version': '4.4.0'}, 'parking_lot_core': {'downloads': 4556259, 'github_url': 'https://github.com/Amanieu', 'version': '0.9.9'}, 'trust-dns-proto': {'downloads': 169359, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'trust-dns-resolver': {'downloads': 149428, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}, 'tracing-opentelemetry': {'downloads': 71480, 'github_url': 'https://github.com/jtescher', 'version': '0.22.0'}, 'tracing-subscriber': {'downloads': 849587, 'github_url': 'https://github.com/hawkw', 'version': '0.3.18'}}"
RUSTSEC-2023-0060,2023-09-12T12:00:00Z,libwebp-sys2,,,pkg:cargo/libwebp-sys2,[],['memory-corruption'],0.0.0-0,0.1.8,"{'libwebp': {'downloads': 11431, 'github_url': 'https://github.com/qnighy', 'version': '0.1.2'}, 'gst-plugin-webp': {'downloads': 31, 'github_url': 'https://github.com/sdroege', 'version': '0.11.1'}, 'webp-animation': {'downloads': 1114, 'github_url': 'https://github.com/blaind', 'version': '0.9.0'}, 'ril': {'downloads': 831, 'github_url': 'https://github.com/jay3332', 'version': '0.10.1'}}"
RUSTSEC-2020-0035,2020-08-25T12:00:00Z,chunky,aeplay,chunky,pkg:cargo/chunky,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",[],0.0.0-0,,"{'kay': {'downloads': 1602, 'github_url': 'https://github.com/aeplay', 'version': '0.5.1'}}"
RUSTSEC-2021-0005,2021-01-10T12:00:00Z,glsl-layout,rustgd,glsl-layout,pkg:cargo/glsl-layout,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],0.0.0-0,0.4.0,"{'dot_vox_amethyst': {'downloads': 523, 'github_url': ''}, 'amethyst_renderer': {'downloads': 22881, 'github_url': ''}, 'cosmos-render': {'downloads': 302, 'github_url': 'https://github.com/Merlotec', 'version': '0.1.3'}, 'amethyst_lyon': {'downloads': 313, 'github_url': 'https://github.com/bgaster', 'version': '0.1.0'}, 'space-render': {'downloads': 269, 'github_url': 'https://github.com/Merlotec', 'version': '0.1.1'}, 'amethyst_rendy': {'downloads': 45228, 'github_url': 'https://github.com/CleanCut', 'version': '0.15.3'}, 'amethyst_tiles': {'downloads': 5063, 'github_url': 'https://github.com/CleanCut', 'version': '0.15.3'}, 'amethyst_ui': {'downloads': 44548, 'github_url': 'https://github.com/CleanCut', 'version': '0.15.3'}, 'amethyst': {'downloads': 45177, 'github_url': 'https://github.com/CleanCut', 'version': '0.15.3'}, 'shader-types': {'downloads': 274, 'github_url': 'https://github.com/cwfitzgerald', 'version': '0.2.2'}}"
RUSTSEC-2022-0050,2022-08-04T12:00:00Z,interledger-packet,interledger-rs,interledger-rs,interledger-rs,interledger-rs,pkg:cargo/interledger-packet,[],[],0.0.0-0,,"{'interledger-service': {'downloads': 3910, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-btp': {'downloads': 1945, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-ccp': {'downloads': 1989, 'github_url': 'https://github.com/emschwartz', 'version': '0.3.0'}, 'interledger-http': {'downloads': 2495, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-ildcp': {'downloads': 2586, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-router': {'downloads': 2191, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-settlement': {'downloads': 2253, 'github_url': 'https://github.com/emschwartz', 'version': '0.3.0'}, 'interledger-service-util': {'downloads': 2101, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-stream': {'downloads': 2174, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}, 'interledger-spsp': {'downloads': 2111, 'github_url': 'https://github.com/emschwartz', 'version': '0.4.0'}}"
RUSTSEC-2021-0140,2021-04-01T12:00:00Z,rusttype,,,pkg:cargo/rusttype,[],[],0.0.0-0,,"{'andrew': {'downloads': 1062301, 'github_url': 'https://github.com/trimental', 'version': '0.3.1'}, 'genpdf': {'downloads': 78228, 'github_url': 'https://github.com/robinkrahl', 'version': '0.2.0'}, 'harfbuzz_rs': {'downloads': 3656, 'github_url': 'https://github.com/manuel-rhdt', 'version': '2.0.1'}, 'nannou': {'downloads': 26397, 'github_url': 'https://github.com/mitchmindtree', 'version': '0.18.1'}, 'conrod_core': {'downloads': 7440, 'github_url': 'https://github.com/mitchmindtree', 'version': '0.76.1'}, 'imageproc': {'downloads': 363520, 'github_url': 'https://github.com/theotherphil', 'version': '0.23.0'}, 'kiss3d': {'downloads': 21797, 'github_url': 'https://github.com/donkeyteethUX', 'version': '0.35.0'}, 'colorous': {'downloads': 21374, 'github_url': 'https://github.com/dtolnay', 'version': '1.0.12'}, 'piston2d-graphics': {'downloads': 2694, 'github_url': 'https://github.com/bvssvni', 'version': '0.44.0'}, 'rustrict': {'downloads': 73, 'github_url': 'https://github.com/finnbear', 'version': '0.7.16'}}"
RUSTSEC-2019-0033,2019-11-16T12:00:00Z,http,hyperium,http,pkg:cargo/http,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],0.0.0-0,0.1.20,"{'tower-service': {'downloads': 44836197, 'github_url': 'https://github.com/hawkw', 'version': '0.3.2'}, 'tower': {'downloads': 28103166, 'github_url': 'https://github.com/hawkw', 'version': '0.4.13'}, 'tungstenite': {'downloads': 1684126, 'github_url': 'https://github.com/agalakhov', 'version': '0.20.1'}, 'tonic': {'downloads': 892214, 'github_url': 'https://github.com/LucioFranco', 'version': '0.10.2'}, 'reqwest': {'downloads': 3449481, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'hyper-rustls': {'downloads': 1305077, 'github_url': 'https://github.com/djc', 'version': '0.24.2'}, 'http-body': {'downloads': 53138, 'github_url': 'https://github.com/seanmonstar', 'version': '1.0.0'}, 'h2': {'downloads': 36966, 'github_url': 'https://github.com/seanmonstar', 'version': '0.4.0'}, 'hyper': {'downloads': 41533, 'github_url': 'https://github.com/seanmonstar', 'version': '1.0.1'}, 'axum': {'downloads': 17051, 'github_url': 'https://github.com/davidpdrsn', 'version': '0.7.1'}}"
RUSTSEC-2021-0052,2021-02-26T12:00:00Z,id-map,andrewhickman,id-map,pkg:cargo/id-map,[],['memory-corruption'],0.0.0-0,,{}
RUSTSEC-2022-0007,2022-01-24T12:00:00Z,qcell,uazu,qcell,pkg:cargo/qcell,[],[],0.0.0-0,0.4.3,"{'srce': {'downloads': 80, 'github_url': 'https://github.com/SoniEx2', 'version': '0.1.1'}, 'stakker': {'downloads': 280, 'github_url': 'https://github.com/uazu', 'version': '0.2.10'}, 'selfref': {'downloads': 105, 'github_url': 'https://github.com/SoniEx2', 'version': '0.4.3'}}"
RUSTSEC-2021-0117,2021-09-14T12:00:00Z,arrow,apache,arrow-rs,pkg:cargo/arrow,[],['memory-exposure'],0.0.0-0,6.4.0,"{'argminmax': {'downloads': 257217, 'github_url': 'https://github.com/jvdd', 'version': '0.6.1'}, 'datafusion-row': {'downloads': 27611, 'github_url': 'https://github.com/andygrove', 'version': '27.0.0'}, 'parquet': {'downloads': 32241, 'github_url': 'https://github.com/tustvold', 'version': '49.0.0'}, 'datafusion-common': {'downloads': 10264, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion-expr': {'downloads': 10249, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion-sql': {'downloads': 10176, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion-physical-expr': {'downloads': 10213, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion-optimizer': {'downloads': 10186, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion-execution': {'downloads': 10192, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}, 'datafusion': {'downloads': 10175, 'github_url': 'https://github.com/andygrove', 'version': '33.0.0'}}"
