id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,dependents
RUSTSEC-2020-0031,2020-06-16T12:00:00Z,tiny_http,tiny-http,tiny-http,pkg:cargo/tiny_http,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N'}]",[],[],https://github.com/tiny-http/tiny-http,0.7.0-0,0.8.0,"{'multipart': {'downloads': 6455909, 'github_url': 'http://github.com/abonander/multipart', 'categories': [], 'version': '0.18.0'}, 'prometheus_exporter': {'downloads': 71351, 'github_url': 'https://github.com/AlexanderThaller/prometheus_exporter', 'categories': [], 'version': '0.8.5'}, 'dipstick': {'downloads': 8985, 'github_url': 'https://github.com/fralalonde/dipstick', 'categories': [], 'version': '0.9.1'}, 'tree-sitter-cli': {'downloads': 53427, 'github_url': 'https://github.com/tree-sitter/tree-sitter', 'categories': ['parsing', 'command-line-utilities'], 'version': '0.20.8'}, 'rouille': {'downloads': 1085098, 'github_url': 'https://github.com/tomaka/rouille', 'categories': ['web-programming::websocket', 'web-programming::http-server'], 'version': '3.6.2'}, 'yubihsm': {'downloads': 44203, 'github_url': 'https://github.com/iqlusioninc/yubihsm.rs', 'categories': ['hardware-support', 'cryptography'], 'version': '0.42.1'}, 'minreq': {'downloads': 18160, 'github_url': 'https://github.com/neonmoe/minreq', 'categories': ['web-programming::http-client'], 'version': '2.11.0'}, 'headless_chrome': {'downloads': 4680, 'github_url': 'https://github.com/atroche/rust-headless-chrome', 'categories': [], 'version': '1.0.8'}, 'handlebars': {'downloads': 119537, 'github_url': 'https://github.com/sunng87/handlebars-rust', 'categories': ['web-programming', 'template-engine'], 'version': '4.5.0'}, 'form-data': {'downloads': 241, 'github_url': None, 'categories': ['web-programming', 'web-programming::http-server', 'asynchronous'], 'version': '0.5.0'}}"
RUSTSEC-2023-0064,2023-09-23T12:00:00Z,gix-transport,Byron,gitoxide,pkg:cargo/gix-transport,[],['code-execution'],[],https://github.com/Byron/gitoxide,0.0.0-0,0.36.1,"{'gix-protocol': {'downloads': 54244, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.41.1'}, 'gix': {'downloads': 86616, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.55.2'}, 'gitoxide-core': {'downloads': 1468, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.33.1'}}"
RUSTSEC-2018-0007,2018-10-09T12:00:00Z,trust-dns-proto,,,pkg:cargo/trust-dns-proto,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],['network-programming'],https://github.com/bluejekyll/trust-dns,0.0.0-0,0.4.3,"{'actix-connect': {'downloads': 2748438, 'github_url': 'https://github.com/actix/actix-net.git', 'categories': ['network-programming', 'asynchronous'], 'version': '2.0.0'}, 'public-ip': {'downloads': 205520, 'github_url': 'https://github.com/avitex/rust-public-ip', 'categories': ['network-programming'], 'version': '0.2.2'}, 'trust-dns-https': {'downloads': 1000, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.21.1'}, 'trust-dns-rustls': {'downloads': 1010, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.21.1'}, 'trust-dns-resolver': {'downloads': 150721, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-client': {'downloads': 6410, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-server': {'downloads': 9561, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns': {'downloads': 166, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'mongodb': {'downloads': 38843, 'github_url': 'https://github.com/mongodb/mongo-rust-driver', 'categories': ['web-programming', 'asynchronous', 'database'], 'version': '2.7.1'}, 'deno_net': {'downloads': 538, 'github_url': 'https://github.com/denoland/deno', 'categories': [], 'version': '0.118.0'}}"
RUSTSEC-2021-0095,2021-06-01T12:00:00Z,mopa,chris-morgan,mopa,pkg:cargo/mopa,[],"['memory-corruption', 'memory-exposure', 'code-execution']",[],https://github.com/chris-morgan/mopa,0.0.0-0,,"{'dtl': {'downloads': 1349, 'github_url': 'https://github.com/tesjin/rust-dtl', 'categories': [], 'version': '0.0.2'}, 'any_key': {'downloads': 20178, 'github_url': 'https://github.com/Rufflewind/any_key', 'categories': ['data-structures'], 'version': '0.1.1'}, 'ciruela': {'downloads': 524, 'github_url': None, 'categories': ['network-programming', 'filesystem', 'development-tools', 'command-line-utilities'], 'version': '0.6.12'}, 'gc-shadowstack': {'downloads': 195, 'github_url': 'https://github.com/playXE/gc-shadowstack', 'categories': [], 'version': '1.1.1'}, 'resticular': {'downloads': 204, 'github_url': 'https://github.com/Haider-Ali-Dev/resticular', 'categories': [], 'version': '0.1.12'}, 'sgxs-tools': {'downloads': 2804, 'github_url': 'https://github.com/fortanix/rust-sgx', 'categories': ['command-line-utilities'], 'version': '0.8.6'}, 'saltyrtc-client': {'downloads': 241, 'github_url': 'https://github.com/saltyrtc/saltyrtc-client-rs', 'categories': ['network-programming'], 'version': '0.9.0'}, 'surge-imports': {'downloads': 4765, 'github_url': 'https://github.com/klebz/surge-rs', 'categories': [], 'version': '0.2.12-alpha.0'}, 'hit-data': {'downloads': 71, 'github_url': 'https://github.com/wimpheling/hit', 'categories': [], 'version': '0.0.5'}, 'product-os-capabilities': {'downloads': 55, 'github_url': None, 'categories': [], 'version': '0.0.11'}}"
RUSTSEC-2020-0123,2020-01-24T12:00:00Z,libp2p-deflate,libp2p,rust-libp2p,pkg:cargo/libp2p-deflate,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-exposure'],"['asynchronous', 'network-programming']",https://github.com/libp2p/rust-libp2p,0.0.0-0,0.27.1,"{'p2p-net-oura': {'downloads': 45, 'github_url': 'https://github.com/tigthor/p2p-net', 'categories': ['asynchronous', 'network-programming'], 'version': '0.39.3'}}"
RUSTSEC-2020-0089,2020-12-09T12:00:00Z,nanorand,,,pkg:cargo/nanorand,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N'}]",['crypto-failure'],"['algorithms', 'no-std']",https://github.com/Absolucy/nanorand-rs,0.0.0-0,0.5.1,"{'passphrase_lib': {'downloads': 2932, 'github_url': 'https://github.com/iamcharleschege/passphrase_lib.git', 'categories': ['command-line-utilities'], 'version': '1.0.4'}, 'nebari': {'downloads': 7159, 'github_url': 'https://github.com/khonsulabs/nebari', 'categories': ['database-implementations'], 'version': '0.5.5'}, 'prioritized-metered-channel': {'downloads': 269002, 'github_url': 'https://github.com/paritytech/orchestra.git', 'categories': [], 'version': '0.5.1'}, 'flume': {'downloads': 1296307, 'github_url': 'https://github.com/zesterer/flume', 'categories': ['concurrency', 'data-structures'], 'version': '0.11.0'}, 'smoltcp-nal': {'downloads': 1823, 'github_url': 'https://github.com/quartiq/smoltcp-nal.git', 'categories': ['no-std', 'network-programming'], 'version': '0.4.1'}, 'rune-modules': {'downloads': 262, 'github_url': 'https://github.com/rune-rs/rune', 'categories': ['parser-implementations'], 'version': '0.13.1'}, 'ntex-h2': {'downloads': 2665, 'github_url': 'https://github.com/ntex-rs/ntex-h2', 'categories': ['web-programming', 'asynchronous', 'network-programming'], 'version': '0.4.4'}, 'graph': {'downloads': 179, 'github_url': 'https://github.com/neo4j-labs/graph', 'categories': [], 'version': '0.3.1'}, 'bp7': {'downloads': 36, 'github_url': 'https://github.com/dtn7/bp7-rs', 'categories': ['encoding'], 'version': '0.10.6'}, 'ntex': {'downloads': 317, 'github_url': 'https://github.com/ntex-rs/ntex.git', 'categories': ['asynchronous', 'web-programming::websocket', 'web-programming::http-server', 'network-programming'], 'version': '0.7.13'}}"
RUSTSEC-2020-0066,2020-11-02T12:00:00Z,safe_bindgen,maidsafe,sn_bindgen,pkg:cargo/safe_bindgen,[],[],[],https://github.com/maidsafe/sn_bindgen,0.0.0-0,,"{'safe_authenticator_ffi': {'downloads': 311, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.17.1'}, 'safe_app': {'downloads': 253, 'github_url': 'https://github.com/maidsafe/safe_client_libs', 'categories': [], 'version': '0.18.1'}}"
RUSTSEC-2023-0033,2023-04-12T12:00:00Z,borsh,near,borsh-rs,near,borsh-rs,pkg:cargo/borsh,[],['memory-corruption'],"['encoding', 'network-programming']",https://github.com/near/borsh-rs,0.0.0-0,1.0.0-alpha.1,"{'fixed': {'downloads': 74954, 'github_url': 'https://gitlab.com/tspiteri/fixed', 'categories': ['no-std', 'algorithms', 'mathematics', 'embedded'], 'version': '1.24.0'}, 'spl-associated-token-account': {'downloads': 126639, 'github_url': 'https://github.com/solana-labs/solana-program-library', 'categories': [], 'version': '2.2.0'}, 'anchor-lang': {'downloads': 6164, 'github_url': 'https://github.com/coral-xyz/anchor', 'categories': [], 'version': '0.29.0'}, 'anchor-spl': {'downloads': 2538, 'github_url': None, 'categories': [], 'version': '0.29.0'}, 'rust_decimal': {'downloads': 126835, 'github_url': 'https://github.com/paupino/rust-decimal', 'categories': ['data-structures', 'science', 'mathematics'], 'version': '1.33.1'}, 'uuid': {'downloads': 673029, 'github_url': 'https://github.com/uuid-rs/uuid', 'categories': ['parser-implementations', 'no-std', 'wasm', 'data-structures'], 'version': '1.6.1'}, 'solana-program': {'downloads': 1268, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}, 'solana-sdk': {'downloads': 725, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}, 'solana-transaction-status': {'downloads': 382, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}, 'solana-banks-client': {'downloads': 86, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.17.7'}}"
RUSTSEC-2022-0078,2022-01-14T12:00:00Z,bumpalo,fitzgen,bumpalo,pkg:cargo/bumpalo,[],"['memory-corruption', 'memory-exposure']","['no-std', 'rust-patterns', 'memory-management']",https://github.com/fitzgen/bumpalo,1.1.0,3.11.1,"{'dodrio': {'downloads': 76727, 'github_url': 'https://github.com/fitzgen/dodrio', 'categories': ['web-programming', 'wasm'], 'version': '0.2.0'}, 'serum_dex': {'downloads': 21207, 'github_url': 'https://github.com/project-serum/serum-dex', 'categories': [], 'version': '0.5.4'}, 'dprint-swc-ecma-ast-view': {'downloads': 263, 'github_url': None, 'categories': [], 'version': '0.56.0'}, 'macroquad': {'downloads': 4832, 'github_url': 'https://github.com/not-fl3/macroquad', 'categories': [], 'version': '0.4.4'}, 'dprint-swc-ext': {'downloads': 11170, 'github_url': None, 'categories': [], 'version': '0.13.0'}, 'hashbrown': {'downloads': 635964, 'github_url': 'https://github.com/rust-lang/hashbrown', 'categories': ['no-std', 'data-structures'], 'version': '0.14.3'}, 'dprint-core': {'downloads': 157, 'github_url': 'https://github.com/dprint/dprint', 'categories': [], 'version': '0.65.0'}, 'wasm-bindgen-backend': {'downloads': 212536, 'github_url': 'https://github.com/rustwasm/wasm-bindgen/tree/master/crates/backend', 'categories': [], 'version': '0.2.89'}, 'cranelift-codegen': {'downloads': 529, 'github_url': 'https://github.com/bytecodealliance/wasmtime', 'categories': ['no-std'], 'version': '0.102.1'}, 'wasmtime': {'downloads': 500, 'github_url': 'https://github.com/bytecodealliance/wasmtime', 'categories': [], 'version': '15.0.1'}}"
RUSTSEC-2020-0135,2020-11-17T12:00:00Z,slock,BrokenLamp,slock-rs,pkg:cargo/slock,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']","['rust-patterns', 'concurrency', 'memory-management', 'asynchronous']",https://github.com/BrokenLamp/slock-rs,0.0.0-0,0.2.0,{}
RUSTSEC-2023-0025,2023-03-14T12:00:00Z,git-hash,Byron,gitoxide,pkg:cargo/git-hash,[],[],[],https://github.com/Byron/gitoxide,0.0.0-0,,"{'git-repository': {'downloads': 6195, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.35.0'}, 'git-features': {'downloads': 11683, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.26.5'}, 'git-object': {'downloads': 9369, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.26.2'}, 'git-ref': {'downloads': 5587, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.24.1'}, 'git-diff': {'downloads': 6010, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.26.2'}, 'git-traverse': {'downloads': 6492, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.22.2'}, 'git-index': {'downloads': 6102, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.12.4'}, 'git-pack': {'downloads': 563, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.31.0'}, 'git-odb': {'downloads': 417, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.41.0'}, 'git-worktree': {'downloads': 5966, 'github_url': 'https://github.com/Byron/gitoxide', 'categories': [], 'version': '0.12.3'}}"
RUSTSEC-2020-0070,2020-11-08T12:00:00Z,lock_api,Amanieu,parking_lot,pkg:cargo/lock_api,[],"['memory-corruption', 'thread-safety']","['concurrency', 'no-std']",https://github.com/Amanieu/parking_lot,0.0.0-0,0.4.2,"{'storage-map': {'downloads': 351062, 'github_url': 'https://github.com/kvark/storage-map', 'categories': [], 'version': '0.3.0'}, 'spinning': {'downloads': 976624, 'github_url': 'https://github.com/4lDO2/spinning-rs.git', 'categories': ['no-std', 'concurrency'], 'version': '0.1.0'}, 'salsa': {'downloads': 426821, 'github_url': 'https://github.com/salsa-rs/salsa', 'categories': [], 'version': '0.16.1'}, 'parking_lot': {'downloads': 62629197, 'github_url': 'https://github.com/Amanieu/parking_lot', 'categories': ['concurrency'], 'version': '0.12.1'}, 'futures-intrusive': {'downloads': 1741632, 'github_url': 'https://github.com/Matthias247/futures-intrusive', 'categories': [], 'version': '0.5.0'}, 'kanal': {'downloads': 202352, 'github_url': 'https://github.com/fereidani/kanal', 'categories': ['concurrency', 'data-structures', 'asynchronous'], 'version': '0.1.0-pre8'}, 'spin': {'downloads': 13808703, 'github_url': 'https://github.com/mvdnes/spin-rs.git', 'categories': [], 'version': '0.9.8'}, 'dashmap': {'downloads': 3011244, 'github_url': 'https://github.com/xacrimon/dashmap', 'categories': ['algorithms', 'concurrency', 'data-structures'], 'version': '5.5.3'}, 'abi_stable': {'downloads': 2737, 'github_url': 'https://github.com/rodrimati1992/abi_stable_crates/', 'categories': ['rust-patterns', 'data-structures'], 'version': '0.11.3'}, 'spinning_top': {'downloads': 261, 'github_url': 'https://github.com/rust-osdev/spinning_top', 'categories': [], 'version': '0.3.0'}}"
RUSTSEC-2022-0081,2022-02-01T12:00:00Z,json,maciejhirsz,json-rust,maciejhirsz,json-rust,pkg:cargo/json,[],[],[],https://github.com/maciejhirsz/json-rust,0.0.0-0,,"{'ec2_instance_metadata': {'downloads': 504485, 'github_url': 'https://github.com/zacbrown/ec2-instance-metadata-rs/', 'categories': [], 'version': '0.3.0'}, 'locate-cargo-manifest': {'downloads': 141564, 'github_url': None, 'categories': [], 'version': '0.2.2'}, 'crypto_api_chachapoly': {'downloads': 9582, 'github_url': 'https://github.com/KizzyCode/crypto_api_chachapoly', 'categories': [], 'version': '0.5.0'}, 'rls-analysis': {'downloads': 6086, 'github_url': 'https://github.com/rust-lang/rls', 'categories': ['development-tools'], 'version': '0.18.3'}, 'base-x': {'downloads': 4867181, 'github_url': 'https://github.com/OrKoN/base-x-rs', 'categories': ['value-formatting'], 'version': '0.2.11'}, 'cargo-all-features': {'downloads': 80863, 'github_url': 'https://github.com/frewsxcv/cargo-all-features', 'categories': [], 'version': '1.10.0'}, 'pyroscope': {'downloads': 206832, 'github_url': 'https://github.com/pyroscope-io/pyroscope-rs', 'categories': [], 'version': '0.5.7'}, 'solana_rbpf': {'downloads': 60000, 'github_url': 'https://github.com/solana-labs/rbpf', 'categories': [], 'version': '0.8.0'}, 'evcxr': {'downloads': 3620, 'github_url': 'https://github.com/evcxr/evcxr', 'categories': [], 'version': '0.16.0'}, 'nats': {'downloads': 1137, 'github_url': 'https://github.com/nats-io/nats.rs', 'categories': ['network-programming', 'api-bindings'], 'version': '0.24.1'}}"
RUSTSEC-2017-0003,2017-03-15T12:00:00Z,security-framework,sfackler,rust-security-framework,pkg:cargo/security-framework,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N'}]",[],"['os::macos-apis', 'api-bindings', 'cryptography']",https://github.com/kornelski/rust-security-framework,0.0.0-0,0.1.12,"{'tls-async': {'downloads': 1475, 'github_url': 'https://github.com/dbcfd/tls-async', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.0-alpha.7'}, 'tokio-tls-api': {'downloads': 1864, 'github_url': 'https://github.com/stepancheg/rust-tls-api', 'categories': ['network-programming', 'asynchronous'], 'version': '0.2.1'}, 'tokio-tls': {'downloads': 7646598, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'native-tls': {'downloads': 21047798, 'github_url': 'https://github.com/sfackler/rust-native-tls', 'categories': [], 'version': '0.2.11'}, 'tmuntaner-keyring': {'downloads': 837, 'github_url': 'https://github.com/tmuntaner/keyring-rs', 'categories': [], 'version': '0.1.0-alpha.15'}, 'tokio-native-tls': {'downloads': 15103021, 'github_url': 'https://github.com/tokio-rs/tls', 'categories': ['network-programming', 'asynchronous'], 'version': '0.3.1'}, 'keyring': {'downloads': 56412, 'github_url': 'https://github.com/hwchen/keyring-rs.git', 'categories': [], 'version': '2.0.5'}, 'apple-codesign': {'downloads': 229, 'github_url': 'https://github.com/indygreg/apple-platform-rs.git', 'categories': [], 'version': '0.26.0'}, 'cargo-credential-macos-keychain': {'downloads': 12881, 'github_url': 'https://github.com/rust-lang/cargo', 'categories': [], 'version': '0.4.0'}, 'rustls-native-certs': {'downloads': 72, 'github_url': 'https://github.com/rustls/rustls-native-certs', 'categories': ['cryptography', 'network-programming'], 'version': '0.7.0'}}"
