id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,date_of_patch,dependents
RUSTSEC-2019-0033,2019-11-16T12:00:00Z,http,hyperium,http,pkg:cargo/http,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],['web-programming'],https://github.com/hyperium/http,0.0.0-0,0.1.20,,"{'tower-service': {'downloads': 44898417, 'github_url': 'https://github.com/tower-rs/tower', 'categories': ['asynchronous', 'network-programming'], 'version': '0.3.2'}, 'tower': {'downloads': 28135371, 'github_url': 'https://github.com/tower-rs/tower', 'categories': ['asynchronous', 'network-programming'], 'version': '0.4.13'}, 'tungstenite': {'downloads': 1695400, 'github_url': 'https://github.com/snapview/tungstenite-rs', 'categories': ['web-programming::websocket', 'network-programming'], 'version': '0.20.1'}, 'tonic': {'downloads': 898113, 'github_url': 'https://github.com/hyperium/tonic', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.10.2'}, 'reqwest': {'downloads': 3484730, 'github_url': 'https://github.com/seanmonstar/reqwest', 'categories': ['web-programming::http-client', 'wasm'], 'version': '0.11.22'}, 'hyper-rustls': {'downloads': 1322288, 'github_url': 'https://github.com/rustls/hyper-rustls', 'categories': [], 'version': '0.24.2'}, 'http-body': {'downloads': 57424, 'github_url': 'https://github.com/hyperium/http-body', 'categories': ['web-programming'], 'version': '1.0.0'}, 'h2': {'downloads': 40564, 'github_url': 'https://github.com/hyperium/h2', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.4.0'}, 'hyper': {'downloads': 45398, 'github_url': 'https://github.com/hyperium/hyper', 'categories': ['web-programming::http-server', 'web-programming::http-client', 'network-programming'], 'version': '1.0.1'}, 'axum': {'downloads': 19959, 'github_url': 'https://github.com/tokio-rs/axum', 'categories': ['asynchronous', 'web-programming::http-server', 'network-programming'], 'version': '0.7.1'}}"
RUSTSEC-2019-0034,2019-11-16T12:00:00Z,http,,,pkg:cargo/http,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],['web-programming'],https://github.com/hyperium/http,0.0.0-0,0.1.20,,"{'tower-service': {'downloads': 44898417, 'github_url': 'https://github.com/tower-rs/tower', 'categories': ['asynchronous', 'network-programming'], 'version': '0.3.2'}, 'tower': {'downloads': 28135371, 'github_url': 'https://github.com/tower-rs/tower', 'categories': ['asynchronous', 'network-programming'], 'version': '0.4.13'}, 'tungstenite': {'downloads': 1695400, 'github_url': 'https://github.com/snapview/tungstenite-rs', 'categories': ['web-programming::websocket', 'network-programming'], 'version': '0.20.1'}, 'tonic': {'downloads': 898113, 'github_url': 'https://github.com/hyperium/tonic', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.10.2'}, 'reqwest': {'downloads': 3484730, 'github_url': 'https://github.com/seanmonstar/reqwest', 'categories': ['web-programming::http-client', 'wasm'], 'version': '0.11.22'}, 'hyper-rustls': {'downloads': 1322288, 'github_url': 'https://github.com/rustls/hyper-rustls', 'categories': [], 'version': '0.24.2'}, 'http-body': {'downloads': 57424, 'github_url': 'https://github.com/hyperium/http-body', 'categories': ['web-programming'], 'version': '1.0.0'}, 'h2': {'downloads': 40564, 'github_url': 'https://github.com/hyperium/h2', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.4.0'}, 'hyper': {'downloads': 45398, 'github_url': 'https://github.com/hyperium/hyper', 'categories': ['web-programming::http-server', 'web-programming::http-client', 'network-programming'], 'version': '1.0.1'}, 'axum': {'downloads': 19959, 'github_url': 'https://github.com/tokio-rs/axum', 'categories': ['asynchronous', 'web-programming::http-server', 'network-programming'], 'version': '0.7.1'}}"
RUSTSEC-2019-0035,2019-04-19T12:00:00Z,rand_core,rust-random,rand,pkg:cargo/rand_core,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],"['algorithms', 'no-std']",https://github.com/rust-random/rand,0.4.0-0,0.4.2,,"{'oorandom': {'downloads': 26880907, 'github_url': 'https://sr.ht/~icefox/oorandom/', 'categories': ['no-std', 'algorithms', 'embedded'], 'version': '11.1.3'}, 'rand_xorshift': {'downloads': 11558418, 'github_url': 'https://github.com/rust-random/rngs', 'categories': ['no-std', 'algorithms'], 'version': '0.3.0'}, 'rand_chacha': {'downloads': 98249175, 'github_url': 'https://github.com/rust-random/rand', 'categories': ['algorithms', 'no-std'], 'version': '0.3.1'}, 'rand_pcg': {'downloads': 5221268, 'github_url': 'https://github.com/rust-random/rand', 'categories': ['algorithms', 'no-std'], 'version': '0.3.1'}, 'rand': {'downloads': 81075144, 'github_url': 'https://github.com/rust-random/rand', 'categories': ['algorithms', 'no-std'], 'version': '0.8.5'}, 'crypto-common': {'downloads': 52818197, 'github_url': 'https://github.com/RustCrypto/traits', 'categories': ['no-std', 'cryptography'], 'version': '0.1.6'}, 'pkcs8': {'downloads': 6905513, 'github_url': 'https://github.com/RustCrypto/formats/tree/master/pkcs8', 'categories': ['no-std', 'cryptography', 'encoding', 'data-structures', 'parser-implementations'], 'version': '0.10.2'}, 'rand_hc': {'downloads': 32664, 'github_url': 'https://github.com/rust-random/rngs', 'categories': ['algorithms', 'no-std'], 'version': '0.3.2'}, 'curve25519-dalek': {'downloads': 1120556, 'github_url': 'https://github.com/dalek-cryptography/curve25519-dalek/tree/main/curve25519-dalek', 'categories': ['no-std', 'cryptography'], 'version': '4.1.1'}, 'signature': {'downloads': 420255, 'github_url': 'https://github.com/RustCrypto/traits/tree/master/signature', 'categories': ['no-std', 'cryptography'], 'version': '2.2.0'}}"
RUSTSEC-2019-0036,2019-11-13T12:00:00Z,failure,rust-lang-nursery,failure,pkg:cargo/failure,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],[],https://github.com/rust-lang-nursery/failure,0.0.0-0,,,"{'assert_cli': {'downloads': 133933, 'github_url': 'https://github.com/assert-rs/assert_cli.git', 'categories': ['development-tools::testing'], 'version': '0.6.3'}, 'tokio-process': {'downloads': 726065, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['asynchronous'], 'version': '0.2.5'}, 'failure_derive': {'downloads': 17112114, 'github_url': 'https://github.com/rust-lang-nursery/failure', 'categories': [], 'version': '0.1.8'}, 'config_struct': {'downloads': 275370, 'github_url': 'https://github.com/mistodon/config_struct', 'categories': ['config', 'parsing'], 'version': '0.5.0'}, 'sentry-failure': {'downloads': 6332, 'github_url': 'https://github.com/getsentry/sentry-rust', 'categories': [], 'version': '0.21.0'}, 'protoc-grpcio': {'downloads': 242223, 'github_url': 'https://github.com/mtp401/protoc-grpcio', 'categories': [], 'version': '3.0.0'}, 'neon': {'downloads': 2092926, 'github_url': 'https://github.com/neon-bindings/neon', 'categories': [], 'version': '0.10.1'}, 'elasticsearch': {'downloads': 4456, 'github_url': 'https://github.com/elastic/elasticsearch-rs', 'categories': ['api-bindings', 'database'], 'version': '7.17.7-alpha.1'}, 'schnorrkel': {'downloads': 26152, 'github_url': 'https://github.com/w3f/schnorrkel', 'categories': ['cryptography', 'no-std'], 'version': '0.11.3'}, 'procfs': {'downloads': 166671, 'github_url': 'https://github.com/eminence/procfs', 'categories': ['os::unix-apis', 'filesystem'], 'version': '0.16.0'}}"
RUSTSEC-2019-0037,2019-06-11T12:00:00Z,pnet,libpnet,libpnet,pkg:cargo/pnet,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:N/I:H/A:H'}]",['memory-corruption'],"['parser-implementations', 'network-programming']",https://github.com/libpnet/libpnet,0.0.0-0,0.27.2,,"{'what': {'downloads': 3118, 'github_url': 'https://github.com/imsnif/what', 'categories': ['network-programming', 'command-line-utilities'], 'version': '0.5.1'}, 'hap': {'downloads': 421, 'github_url': 'https://github.com/ewilken/hap-rs', 'categories': [], 'version': '0.0.10'}, 'httpd-util': {'downloads': 4835, 'github_url': 'https://github.com/packom/httpd-util', 'categories': ['web-programming', 'api-bindings'], 'version': '0.1.6'}, 'ate': {'downloads': 549, 'github_url': 'https://github.com/john-sharratt/ate', 'categories': ['caching', 'asynchronous', 'cryptography', 'database-implementations'], 'version': '1.3.0'}, 'hyperscan': {'downloads': 57619, 'github_url': 'https://github.com/flier/rust-hyperscan', 'categories': [], 'version': '0.3.2'}, 'packet-builder': {'downloads': 2588, 'github_url': 'https://github.com/hughesac/packet_builder', 'categories': ['network-programming'], 'version': '0.7.0'}, 'zenoh-util': {'downloads': 2199, 'github_url': 'https://github.com/eclipse-zenoh/zenoh', 'categories': ['network-programming'], 'version': '0.10.0-rc'}, 'fastping-rs': {'downloads': 419, 'github_url': 'https://github.com/bparli/fastping-rs', 'categories': [], 'version': '0.2.4'}, 'bandwhich': {'downloads': 1572, 'github_url': 'https://github.com/imsnif/bandwhich', 'categories': ['network-programming', 'command-line-utilities'], 'version': '0.21.1'}, 'casper-node': {'downloads': 31, 'github_url': 'https://github.com/CasperLabs/casper-node/tree/master/node', 'categories': [], 'version': '1.5.4'}}"
RUSTSEC-2019-0038,2019-03-10T12:00:00Z,libpulse-binding,jnqnfe,pulse-binding-rust,pkg:cargo/libpulse-binding,[],['memory-corruption'],[],https://github.com/jnqnfe/pulse-binding-rust,0.0.0-0,2.6.0,,"{'rust-pulsectl': {'downloads': 1432, 'github_url': 'https://github.com/krruzic/pulsectl', 'categories': ['multimedia::audio', 'api-bindings'], 'version': '0.2.6'}, 'rust-pulsectl-fork': {'downloads': 3767, 'github_url': 'https://github.com/JojiiOfficial/pulsectl', 'categories': ['api-bindings', 'multimedia::audio'], 'version': '0.2.12'}, 'xidlehook-core': {'downloads': 1493, 'github_url': 'https://gitlab.com/jD91mZM2/xidlehook', 'categories': ['date-and-time'], 'version': '0.3.0'}, 'rsmixer': {'downloads': 368, 'github_url': 'https://github.com/jantap/rsmixer', 'categories': ['command-line-utilities'], 'version': '0.5.5'}, 'pulsectl-rs': {'downloads': 17113, 'github_url': 'https://github.com/SeaDve/pulsectl-rs', 'categories': ['api-bindings', 'multimedia::audio'], 'version': '0.3.2'}, 'librespot-playback': {'downloads': 97234, 'github_url': 'https://github.com/librespot-org/librespot', 'categories': [], 'version': '0.4.2'}, 'libpulse-simple-binding': {'downloads': 43571, 'github_url': 'https://github.com/jnqnfe/pulse-binding-rust', 'categories': [], 'version': '2.28.1'}, 'libpulse-glib-binding': {'downloads': 6476, 'github_url': 'https://github.com/jnqnfe/pulse-binding-rust', 'categories': [], 'version': '2.28.1'}, 'i3status-rs': {'downloads': 42, 'github_url': 'https://github.com/greshake/i3status-rust/', 'categories': [], 'version': '0.32.3'}, 'ReSet-Lib': {'downloads': 30, 'github_url': 'https://github.com/Xetibo/ReSet-Lib', 'categories': [], 'version': '0.6.1'}}"
RUSTSEC-2019-0039,2019-04-06T12:00:00Z,typemap,reem,rust-typemap,rustsec,advisory-db,pkg:cargo/typemap,[],[],[],https://github.com/reem/rust-typemap,0.0.0-0,,,"{'plugin': {'downloads': 1280800, 'github_url': 'https://github.com/reem/rust-plugin', 'categories': [], 'version': '0.2.6'}, 'pencil': {'downloads': 3688, 'github_url': 'https://github.com/fengsp/pencil', 'categories': [], 'version': '0.3.0'}, 'rustless': {'downloads': 3683, 'github_url': 'https://github.com/rustless/rustless', 'categories': [], 'version': '0.10.0'}, 'nickel-diesel': {'downloads': 894, 'github_url': 'https://github.com/strawlab/nickel-diesel', 'categories': ['web-programming', 'web-programming::http-server', 'database'], 'version': '0.9.0'}, 'nickel': {'downloads': 232244, 'github_url': 'https://github.com/nickel-org/nickel.rs', 'categories': [], 'version': '0.11.0'}, 'iron': {'downloads': 541357, 'github_url': 'https://github.com/iron/iron', 'categories': [], 'version': '0.6.1'}, 'accepted': {'downloads': 509, 'github_url': 'https://github.com/hatoo/Accepted', 'categories': ['text-editors'], 'version': '0.3.2'}, 'secure-session': {'downloads': 483, 'github_url': 'https://github.com/heartsucker/rust-secure-session', 'categories': ['web-programming', 'cryptography', 'authentication'], 'version': '0.4.0'}, 'csrf': {'downloads': 17593, 'github_url': 'https://github.com/heartsucker/rust-csrf', 'categories': ['web-programming', 'authentication', 'cryptography'], 'version': '0.4.1'}, 'lightbeam': {'downloads': 563, 'github_url': 'https://github.com/bytecodealliance/wasmtime', 'categories': ['wasm'], 'version': '0.30.0'}}"
RUSTSEC-2019-0040,2019-06-20T12:00:00Z,boxfnonce,stbuehler,rust-boxfnonce,pkg:cargo/boxfnonce,[],[],[],https://github.com/stbuehler/rust-boxfnonce,0.0.0-0,,,"{'swear': {'downloads': 538, 'github_url': 'https://github.com/sarum90/swear', 'categories': [], 'version': '0.1.0'}, 'better-web-view': {'downloads': 435, 'github_url': 'https://github.com/Firebain/better-web-view', 'categories': ['visualization', 'gui', 'web-programming', 'api-bindings', 'rendering'], 'version': '0.6.0'}, 'tauri-web-view': {'downloads': 4167, 'github_url': 'https://github.com/Boscop/web-view', 'categories': ['web-programming', 'api-bindings', 'visualization', 'gui', 'rendering'], 'version': '0.6.2'}, 'web-view': {'downloads': 28848, 'github_url': 'https://github.com/Boscop/web-view', 'categories': ['web-programming', 'api-bindings', 'visualization', 'gui', 'rendering'], 'version': '0.7.3'}}"
RUSTSEC-2020-0001,2020-01-06T12:00:00Z,trust-dns-server,bluejekyll,trust-dns,pkg:cargo/trust-dns-server,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],['network-programming'],https://github.com/bluejekyll/trust-dns,0.16.0,0.18.1,,"{'snail': {'downloads': 608, 'github_url': 'https://github.com/kpcyrd/snail', 'categories': ['command-line-utilities'], 'version': '0.4.0'}, 'oxidux': {'downloads': 246, 'github_url': None, 'categories': [], 'version': '0.4.0'}, 'tunneler': {'downloads': 201, 'github_url': 'https://github.com/dlemel8/tunneler', 'categories': ['command-line-utilities', 'network-programming', 'asynchronous'], 'version': '0.4.1'}, 'acme-dns-rust': {'downloads': 232, 'github_url': 'https://github.com/conblem/acme-dns-rust/', 'categories': ['command-line-utilities'], 'version': '1.1.6'}, 'zeronsd': {'downloads': 779, 'github_url': 'https://github.com/zerotier/zeronsd', 'categories': [], 'version': '0.5.0'}, 'deno_3p_lib': {'downloads': 642, 'github_url': 'https://github.com/denoland/deno', 'categories': [], 'version': '1.25.2'}, 'denog': {'downloads': 79, 'github_url': 'https://github.com/denogdev/denog', 'categories': [], 'version': '0.7.3'}, 'constellation-server': {'downloads': 61, 'github_url': 'https://github.com/valeriansaliou/constellation.git', 'categories': ['web-programming'], 'version': '1.14.3'}, 'trust-dns': {'downloads': 167, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'deno': {'downloads': 169, 'github_url': 'https://github.com/denoland/deno', 'categories': [], 'version': '1.38.4'}}"
RUSTSEC-2020-0002,2020-01-16T12:00:00Z,prost,danburkert,prost,pkg:cargo/prost,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['denial-of-service', 'memory-corruption']",['encoding'],https://github.com/tokio-rs/prost,0.0.0-0,0.6.1,,"{'pprof': {'downloads': 107161, 'github_url': 'https://github.com/tikv/pprof-rs', 'categories': [], 'version': '0.13.0'}, 'tonic': {'downloads': 898113, 'github_url': 'https://github.com/hyperium/tonic', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.10.2'}, 'tonic-health': {'downloads': 150886, 'github_url': 'https://github.com/hyperium/tonic', 'categories': ['asynchronous', 'network-programming'], 'version': '0.10.2'}, 'console-api': {'downloads': 240007, 'github_url': 'https://github.com/tokio-rs/console/', 'categories': ['development-tools::debugging', 'development-tools::profiling', 'asynchronous'], 'version': '0.6.0'}, 'prometheus-client': {'downloads': 47731, 'github_url': 'https://github.com/prometheus/client_rust', 'categories': [], 'version': '0.22.0'}, 'opentelemetry-jaeger': {'downloads': 12979, 'github_url': 'https://github.com/open-telemetry/opentelemetry-rust/tree/main/opentelemetry-jaeger', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.20.0'}, 'opentelemetry-proto': {'downloads': 71674, 'github_url': 'https://github.com/open-telemetry/opentelemetry-rust/tree/main/opentelemetry-proto', 'categories': ['development-tools::profiling', 'development-tools::debugging', 'asynchronous'], 'version': '0.4.0'}, 'opentelemetry-otlp': {'downloads': 71354, 'github_url': 'https://github.com/open-telemetry/opentelemetry-rust/tree/main/opentelemetry-otlp', 'categories': ['development-tools::profiling', 'development-tools::debugging', 'asynchronous'], 'version': '0.14.0'}, 'prost-types': {'downloads': 91929, 'github_url': 'https://github.com/tokio-rs/prost', 'categories': [], 'version': '0.12.3'}, 'prost-build': {'downloads': 71844, 'github_url': 'https://github.com/tokio-rs/prost', 'categories': [], 'version': '0.12.3'}}"
RUSTSEC-2020-0003,2020-01-20T12:00:00Z,rust_sodium,maidsafe,rust_sodium,pkg:cargo/rust_sodium,[],[],['cryptography'],https://github.com/maidsafe/rust_sodium,0.0.0-0,0.10.3-0,,"{'rncryptor': {'downloads': 822, 'github_url': 'https://github.com/RNCryptor/rncryptor-rs.git', 'categories': [], 'version': '0.1.0'}, 'secure_serialisation': {'downloads': 1235, 'github_url': 'https://github.com/maidsafe/secure_serialisation', 'categories': [], 'version': '0.5.0'}, 'bincrypt': {'downloads': 510, 'github_url': 'https://github.com/frk1/bincrypt', 'categories': ['command-line-utilities'], 'version': '0.3.1'}, 'p2p': {'downloads': 562, 'github_url': 'https://github.com/ustulation/p2p', 'categories': [], 'version': '0.6.0'}, 'holochain_sodium': {'downloads': 345, 'github_url': 'https://github.com/holochain/lib3h', 'categories': ['cryptography'], 'version': '0.0.1-alpha1'}, 'crust': {'downloads': 3208, 'github_url': 'https://github.com/maidsafe/crust', 'categories': [], 'version': '0.32.1'}, 'safe_crypto': {'downloads': 2781, 'github_url': 'https://github.com/maidsafe/safe_crypto', 'categories': [], 'version': '0.8.0'}, 'routing': {'downloads': 3483, 'github_url': 'https://github.com/maidsafe/routing', 'categories': [], 'version': '0.37.1'}, 'rust-blockchain': {'downloads': 209, 'github_url': 'https://github.com/j0fiN/rust-blockchain', 'categories': ['cryptography::cryptocurrencies', 'development-tools'], 'version': '0.1.0'}, 'fcp_cryptoauth': {'downloads': 236, 'github_url': 'https://github.com/rust-fcp/rust-fcp-cryptoauth', 'categories': [], 'version': '0.4.0'}}"
RUSTSEC-2020-0004,2020-01-24T12:00:00Z,lucet-runtime-internals,bytecodealliance,lucet,pkg:cargo/lucet-runtime-internals,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H'}]","['memory-corruption', 'memory-exposure']",['wasm'],https://github.com/fastly/lucet,0.5.0,0.5.1,,"{'embly-wrapper': {'downloads': 287, 'github_url': None, 'categories': [], 'version': '0.0.2'}, 'wasi-common-lucet': {'downloads': 353, 'github_url': 'https://github.com/jedisct1/wasi-common-lucet', 'categories': ['wasm'], 'version': '0.4.2'}, 'lucet-runtime-tests': {'downloads': 398, 'github_url': 'https://github.com/fastly/lucet', 'categories': ['wasm'], 'version': '0.6.1'}, 'lucet-runtime': {'downloads': 3779, 'github_url': 'https://github.com/fastly/lucet', 'categories': ['wasm'], 'version': '0.6.1'}, 'lucet-wasi': {'downloads': 1441, 'github_url': 'https://github.com/fastly/lucet', 'categories': ['wasm'], 'version': '0.6.1'}}"
